"","State","flu_like_deaths","detrended","detrended_flu_like","median","median_flu_like","Week.Ending.Date","Total.Deaths","data_set","MMWR.Week","centered","centered_flu_like","non_flu_deaths","detrended_non_flu_like","centered_non_flu_like"
"63","Alabama",33,1085.73417721519,33,992.392405063291,21,2015-03-14,1103,"2014-2019",10,93.3417721518988,12,1070,1052.73417721519,81.3417721518988
"64","Alabama",27,986.455696202532,27,1000.49367088608,26.5,2015-03-21,1004,"2014-2019",11,-14.0379746835443,0.500000000000004,977,959.455696202532,-14.5379746835444
"65","Alabama",19,966.177215189873,19,951.215189873418,20.5,2015-03-28,984,"2014-2019",12,14.9620253164557,-1.5,965,947.177215189873,16.4620253164557
"66","Alabama",22,936.898734177215,22,935.177215189873,22,2015-04-04,955,"2014-2019",13,1.72151898734182,3.5527136788005e-15,933,914.898734177215,1.72151898734182
"67","Alabama",27,956.620253164557,27,962.158227848101,18,2015-04-11,975,"2014-2019",14,-5.53797468354423,9,948,929.620253164557,-14.5379746835442
"68","Alabama",23,885.341772151899,23,937.259493670886,20,2015-04-18,904,"2014-2019",15,-51.9177215189874,3,881,862.341772151899,-54.9177215189874
"69","Alabama",22,981.063291139241,22,972.601265822785,20.5,2015-04-25,1000,"2014-2019",16,8.46202531645565,1.5,978,959.063291139241,6.96202531645565
"70","Alabama",22,963.784810126582,22,939.563291139241,18,2015-05-02,983,"2014-2019",17,24.2215189873417,4,961,941.784810126582,20.2215189873417
"71","Alabama",15,900.506329113924,15,931.645569620253,15.5,2015-05-09,920,"2014-2019",18,-31.1392405063291,-0.5,905,885.506329113924,-30.6392405063291
"72","Alabama",12,904.227848101266,12,911.867088607595,17.5,2015-05-16,924,"2014-2019",19,-7.63924050632909,-5.5,912,892.227848101266,-2.13924050632909
"73","Alabama",22,890.949367088608,22,921.867088607595,18.5,2015-05-23,911,"2014-2019",20,-30.9177215189874,3.5,889,868.949367088608,-34.4177215189874
"74","Alabama",15,891.670886075949,15,899.96835443038,22,2015-05-30,912,"2014-2019",21,-8.29746835443041,-7,897,876.670886075949,-1.29746835443041
"75","Alabama",12,880.392405063291,12,913.430379746835,14,2015-06-06,901,"2014-2019",22,-33.0379746835442,-2,889,868.392405063291,-31.0379746835442
"76","Alabama",14,885.113924050633,14,934.512658227848,14,2015-06-13,906,"2014-2019",23,-49.3987341772151,1.77635683940025e-15,892,871.113924050633,-49.3987341772151
"77","Alabama",10,881.835443037975,10,872.993670886076,14.5,2015-06-20,903,"2014-2019",24,8.84177215189868,-4.5,893,871.835443037975,13.3417721518987
"78","Alabama",16,909.556962025316,16,909.594936708861,17,2015-06-27,931,"2014-2019",25,-0.0379746835443484,-1,915,893.556962025316,0.962025316455653
"79","Alabama",11,884.278481012658,11,864.316455696203,16,2015-07-04,906,"2014-2019",26,19.9620253164557,-5,895,873.278481012658,24.9620253164557
"80","Alabama",20,905,20,904.018987341772,16,2015-07-11,927,"2014-2019",27,0.981012658227883,4,907,885,-3.01898734177212
"81","Alabama",18,896.721518987342,18,922.5,15,2015-07-18,919,"2014-2019",28,-25.7784810126583,3,901,878.721518987342,-28.7784810126583
"82","Alabama",16,897.443037974684,16,891.481012658228,16.5,2015-07-25,920,"2014-2019",29,5.96202531645565,-0.499999999999998,904,881.443037974684,6.46202531645565
"83","Alabama",NA,880.164556962025,NA,877.044303797468,21,2015-08-01,903,"2014-2019",30,3.12025316455697,NA,NA,NA,NA
"84","Alabama",14,887.886075949367,14,890.664556962025,16.5,2015-08-08,911,"2014-2019",31,-2.77848101265818,-2.5,897,873.886075949367,-0.278481012658174
"85","Alabama",16,937.607594936709,16,909.424050632911,15.5,2015-08-15,961,"2014-2019",32,28.1835443037976,0.5,945,921.607594936709,27.6835443037976
"86","Alabama",NA,842.329113924051,NA,887.886075949367,15,2015-08-22,866,"2014-2019",33,-45.5569620253165,NA,NA,NA,NA
"87","Alabama",21,896.050632911392,21,877.208860759494,16,2015-08-29,920,"2014-2019",34,18.8417721518987,5,899,875.050632911392,13.8417721518987
"88","Alabama",18,907.772151898734,18,886.069620253165,18,2015-09-05,932,"2014-2019",35,21.7025316455696,3.5527136788005e-15,914,889.772151898734,21.7025316455696
"89","Alabama",16,938.493670886076,16,891.291139240506,16,2015-09-12,963,"2014-2019",36,47.2025316455697,0,947,922.493670886076,47.2025316455697
"90","Alabama",11,883.215189873418,11,895.474683544304,21,2015-09-19,908,"2014-2019",37,-12.2594936708862,-10,897,872.215189873418,-2.25949367088617
"91","Alabama",11,925.936708860759,11,927.715189873418,15.5,2015-09-26,951,"2014-2019",38,-1.77848101265829,-4.5,940,914.936708860759,2.72151898734171
"92","Alabama",15,870.658227848101,15,903.474683544304,19,2015-10-03,896,"2014-2019",39,-32.8164556962026,-4,881,855.658227848101,-28.8164556962026
"93","Alabama",13,938.379746835443,13,884.677215189873,13.5,2015-10-10,964,"2014-2019",40,53.7025316455697,-0.500000000000002,951,925.379746835443,54.2025316455697
"94","Alabama",12,843.101265822785,12,893.259493670886,17,2015-10-17,869,"2014-2019",41,-50.1582278481012,-5,857,831.101265822785,-45.1582278481012
"95","Alabama",19,939.822784810127,19,917.721518987342,19,2015-10-24,966,"2014-2019",42,22.1012658227847,0,947,920.822784810127,22.1012658227847
"96","Alabama",28,931.544303797468,28,913.183544303797,17,2015-10-31,958,"2014-2019",43,18.3607594936709,11,930,903.544303797468,7.36075949367091
"97","Alabama",17,845.26582278481,17,883.803797468354,16.5,2015-11-07,872,"2014-2019",44,-38.5379746835442,0.500000000000004,855,828.26582278481,-39.0379746835442
"98","Alabama",15,910.987341772152,15,924.506329113924,16,2015-11-14,938,"2014-2019",45,-13.5189873417721,-0.999999999999998,923,895.987341772152,-12.5189873417721
"99","Alabama",21,982.708860759494,21,975.088607594937,21,2015-11-21,1010,"2014-2019",46,7.62025316455697,0,989,961.708860759494,7.62025316455697
"100","Alabama",19,975.430379746835,19,952.987341772152,19,2015-11-28,1003,"2014-2019",47,22.4430379746835,0,984,956.430379746835,22.4430379746835
"101","Alabama",15,940.151898734177,15,975.810126582278,19,2015-12-05,968,"2014-2019",48,-35.6582278481013,-4,953,925.151898734177,-31.6582278481013
"102","Alabama",17,993.873417721519,17,989.911392405063,20.5,2015-12-12,1022,"2014-2019",49,3.96202531645577,-3.5,1005,976.873417721519,7.46202531645577
"103","Alabama",11,960.594936708861,11,1000.39240506329,26.5,2015-12-19,989,"2014-2019",50,-39.7974683544304,-15.5,978,949.594936708861,-24.2974683544304
"104","Alabama",33,1037.3164556962,33,1037.83544303797,28,2015-12-26,1066,"2014-2019",51,-0.518987341772117,5,1033,1004.3164556962,-5.51898734177212
"105","Alabama",17,954.037974683544,17,1016.83544303797,24.5,2016-01-02,983,"2014-2019",52,-62.7974683544304,-7.5,966,937.037974683544,-55.2974683544304
"106","Alabama",26,978.759493670886,26,1067.13924050633,33.5,2016-01-09,1008,"2014-2019",1,-88.379746835443,-7.5,982,952.759493670886,-80.879746835443
"107","Alabama",19,1013.48101265823,19,1081.36075949367,35,2016-01-16,1043,"2014-2019",2,-67.879746835443,-16,1024,994.481012658228,-51.879746835443
"108","Alabama",20,999.20253164557,20,1034.22151898734,32.5,2016-01-23,1029,"2014-2019",3,-35.0189873417722,-12.5,1009,979.20253164557,-22.5189873417722
"109","Alabama",16,989.924050632911,16,1005.54430379747,23,2016-01-30,1020,"2014-2019",4,-15.620253164557,-7,1004,973.924050632911,-8.62025316455697
"110","Alabama",21,1072.64556962025,21,1056.26582278481,23.5,2016-02-06,1103,"2014-2019",5,16.379746835443,-2.5,1082,1051.64556962025,18.879746835443
"111","Alabama",21,1067.36708860759,21,1035.88607594937,31.5,2016-02-13,1098,"2014-2019",6,31.4810126582279,-10.5,1077,1046.36708860759,41.9810126582279
"112","Alabama",24,1083.08860759494,24,1032.38607594937,27,2016-02-20,1114,"2014-2019",7,50.7025316455697,-3,1090,1059.08860759494,53.7025316455697
"113","Alabama",27,930.810126582278,27,1014.10759493671,30,2016-02-27,962,"2014-2019",8,-83.2974683544304,-3,935,903.810126582278,-80.2974683544304
"114","Alabama",23,974.53164556962,23,974.810126582278,28,2016-03-05,1006,"2014-2019",9,-0.278481012658176,-5,983,951.53164556962,4.72151898734183
"115","Alabama",17,1003.25316455696,17,992.392405063291,21,2016-03-12,1035,"2014-2019",10,10.8607594936709,-4,1018,986.253164556962,14.8607594936709
"116","Alabama",27,976.974683544304,27,1000.49367088608,26.5,2016-03-19,1009,"2014-2019",11,-23.5189873417721,0.5,982,949.974683544304,-24.0189873417721
"117","Alabama",27,968.696202531646,27,951.215189873418,20.5,2016-03-26,1001,"2014-2019",12,17.4810126582278,6.5,974,941.696202531646,10.9810126582278
"118","Alabama",22,927.417721518987,22,935.177215189873,22,2016-04-02,960,"2014-2019",13,-7.75949367088594,0,938,905.417721518987,-7.75949367088594
"119","Alabama",15,970.139240506329,15,962.158227848101,18,2016-04-09,1003,"2014-2019",14,7.98101265822788,-3,988,955.139240506329,10.9810126582279
"120","Alabama",20,908.860759493671,20,937.259493670886,20,2016-04-16,942,"2014-2019",15,-28.3987341772151,0,922,888.860759493671,-28.3987341772151
"121","Alabama",11,977.582278481013,11,972.601265822785,20.5,2016-04-23,1011,"2014-2019",16,4.98101265822777,-9.5,1000,966.582278481013,14.4810126582278
"122","Alabama",NA,932.303797468354,NA,939.563291139241,18,2016-04-30,966,"2014-2019",17,-7.25949367088606,NA,NA,NA,NA
"123","Alabama",22,929.025316455696,22,931.645569620253,15.5,2016-05-07,963,"2014-2019",18,-2.62025316455697,6.5,941,907.025316455696,-9.12025316455697
"124","Alabama",15,910.746835443038,15,911.867088607595,17.5,2016-05-14,945,"2014-2019",19,-1.12025316455697,-2.5,930,895.746835443038,1.37974683544303
"125","Alabama",16,883.46835443038,16,921.867088607595,18.5,2016-05-21,918,"2014-2019",20,-38.3987341772153,-2.5,902,867.46835443038,-35.8987341772153
"126","Alabama",24,905.189873417722,24,899.96835443038,22,2016-05-28,940,"2014-2019",21,5.22151898734171,2,916,881.189873417722,3.22151898734171
"127","Alabama",10,918.911392405063,10,913.430379746835,14,2016-06-04,954,"2014-2019",22,5.48101265822788,-4,944,908.911392405063,9.48101265822788
"128","Alabama",16,931.632911392405,16,934.512658227848,14,2016-06-11,967,"2014-2019",23,-2.87974683544303,2,951,915.632911392405,-4.87974683544303
"129","Alabama",18,841.354430379747,18,872.993670886076,14.5,2016-06-18,877,"2014-2019",24,-31.6392405063291,3.5,859,823.354430379747,-35.1392405063291
"130","Alabama",17,943.075949367089,17,909.594936708861,17,2016-06-25,979,"2014-2019",25,33.4810126582278,-3.5527136788005e-15,962,926.075949367089,33.4810126582278
"131","Alabama",14,866.79746835443,14,864.316455696203,16,2016-07-02,903,"2014-2019",26,2.48101265822788,-2,889,852.79746835443,4.48101265822788
"132","Alabama",20,866.518987341772,20,904.018987341772,16,2016-07-09,903,"2014-2019",27,-37.5,4,883,846.518987341772,-41.5
"133","Alabama",13,928.240506329114,13,922.5,15,2016-07-16,965,"2014-2019",28,5.74050632911394,-2,952,915.240506329114,7.74050632911394
"134","Alabama",17,889.962025316456,17,891.481012658228,16.5,2016-07-23,927,"2014-2019",29,-1.51898734177223,0.5,910,872.962025316456,-2.01898734177223
"135","Alabama",24,889.683544303797,24,877.044303797468,21,2016-07-30,927,"2014-2019",30,12.6392405063291,3,903,865.683544303797,9.63924050632909
"136","Alabama",21,880.405063291139,21,890.664556962025,16.5,2016-08-06,918,"2014-2019",31,-10.2594936708861,4.5,897,859.405063291139,-14.7594936708861
"137","Alabama",11,883.126582278481,11,909.424050632911,15.5,2016-08-13,921,"2014-2019",32,-26.2974683544303,-4.5,910,872.126582278481,-21.7974683544303
"138","Alabama",10,940.848101265823,10,887.886075949367,15,2016-08-20,979,"2014-2019",33,52.9620253164557,-5,969,930.848101265823,57.9620253164557
"139","Alabama",11,903.569620253165,11,877.208860759494,16,2016-08-27,942,"2014-2019",34,26.3607594936708,-5,931,892.569620253165,31.3607594936708
"140","Alabama",21,879.291139240506,21,886.069620253165,18,2016-09-03,918,"2014-2019",35,-6.77848101265818,3,897,858.291139240506,-9.77848101265818
"141","Alabama",18,872.012658227848,18,891.291139240506,16,2016-09-10,911,"2014-2019",36,-19.2784810126582,2,893,854.012658227848,-21.2784810126582
"142","Alabama",16,907.73417721519,16,895.474683544304,21,2016-09-17,947,"2014-2019",37,12.2594936708861,-5,931,891.73417721519,17.2594936708861
"143","Alabama",20,946.455696202532,20,927.715189873418,15.5,2016-09-24,986,"2014-2019",38,18.7405063291138,4.5,966,926.455696202532,14.2405063291138
"144","Alabama",NA,899.177215189873,NA,903.474683544304,19,2016-10-01,939,"2014-2019",39,-4.29746835443041,NA,NA,NA,NA
"145","Alabama",15,917.898734177215,15,884.677215189873,13.5,2016-10-08,958,"2014-2019",40,33.2215189873418,1.5,943,902.898734177215,31.7215189873418
"146","Alabama",17,932.620253164557,17,893.259493670886,17,2016-10-15,973,"2014-2019",41,39.3607594936709,0,956,915.620253164557,39.3607594936709
"147","Alabama",12,866.341772151899,12,917.721518987342,19,2016-10-22,907,"2014-2019",42,-51.3797468354431,-7,895,854.341772151899,-44.3797468354431
"148","Alabama",15,923.063291139241,15,913.183544303797,17,2016-10-29,964,"2014-2019",43,9.87974683544303,-2,949,908.063291139241,11.879746835443
"149","Alabama",12,910.784810126582,12,883.803797468354,16.5,2016-11-05,952,"2014-2019",44,26.9810126582279,-4.5,940,898.784810126582,31.4810126582279
"150","Alabama",18,986.506329113924,18,924.506329113924,16,2016-11-12,1028,"2014-2019",45,62,2,1010,968.506329113924,60
"151","Alabama",25,962.227848101266,25,975.088607594937,21,2016-11-19,1004,"2014-2019",46,-12.8607594936708,4,979,937.227848101266,-16.8607594936708
"152","Alabama",18,986.949367088608,18,952.987341772152,19,2016-11-26,1029,"2014-2019",47,33.9620253164557,-1,1011,968.949367088608,34.9620253164557
"153","Alabama",18,989.670886075949,18,975.810126582278,19,2016-12-03,1032,"2014-2019",48,13.8607594936709,-1,1014,971.670886075949,14.8607594936709
"154","Alabama",22,1014.39240506329,22,989.911392405063,20.5,2016-12-10,1057,"2014-2019",49,24.4810126582279,1.5,1035,992.392405063291,22.9810126582279
"155","Alabama",13,1006.11392405063,13,1000.39240506329,26.5,2016-12-17,1049,"2014-2019",50,5.72151898734182,-13.5,1036,993.113924050633,19.2215189873418
"156","Alabama",34,1090.83544303797,34,1037.83544303797,28,2016-12-24,1134,"2014-2019",51,53.0000000000002,6,1100,1056.83544303797,47.0000000000002
"157","Alabama",24,1060.55696202532,24,1016.83544303797,24.5,2016-12-31,1104,"2014-2019",52,43.7215189873417,-0.5,1080,1036.55696202532,44.2215189873417
"158","Alabama",29,1077.27848101266,29,1067.13924050633,33.5,2017-01-07,1121,"2014-2019",1,10.1392405063291,-4.5,1092,1048.27848101266,14.6392405063291
"159","Alabama",33,1086,33,1081.36075949367,35,2017-01-14,1130,"2014-2019",2,4.63924050632909,-2,1097,1053,6.63924050632909
"160","Alabama",35,1003.72151898734,35,1034.22151898734,32.5,2017-01-21,1048,"2014-2019",3,-30.5000000000001,2.5,1013,968.721518987342,-33.0000000000001
"161","Alabama",24,981.443037974684,24,1005.54430379747,23,2017-01-28,1026,"2014-2019",4,-24.1012658227849,0.999999999999996,1002,957.443037974684,-25.1012658227848
"162","Alabama",16,991.164556962025,16,1056.26582278481,23.5,2017-02-04,1036,"2014-2019",5,-65.1012658227849,-7.5,1020,975.164556962025,-57.6012658227849
"163","Alabama",32,1011.88607594937,32,1035.88607594937,31.5,2017-02-11,1057,"2014-2019",6,-24,0.499999999999996,1025,979.886075949367,-24.5
"164","Alabama",27,1014.60759493671,27,1032.38607594937,27,2017-02-18,1060,"2014-2019",7,-17.7784810126582,0,1033,987.607594936709,-17.7784810126582
"165","Alabama",33,1053.32911392405,33,1014.10759493671,30,2017-02-25,1099,"2014-2019",8,39.2215189873418,3,1066,1020.32911392405,36.2215189873418
"166","Alabama",33,1035.05063291139,33,974.810126582278,28,2017-03-04,1081,"2014-2019",9,60.2405063291139,5,1048,1002.05063291139,55.2405063291139
"167","Alabama",36,964.772151898734,36,992.392405063291,21,2017-03-11,1011,"2014-2019",10,-27.620253164557,15,975,928.772151898734,-42.620253164557
"168","Alabama",27,1020.49367088608,27,1000.49367088608,26.5,2017-03-18,1067,"2014-2019",11,20,0.5,1040,993.493670886076,19.5
"169","Alabama",30,1021.21518987342,30,951.215189873418,20.5,2017-03-25,1068,"2014-2019",12,69.9999999999999,9.5,1038,991.215189873418,60.4999999999999
"170","Alabama",13,943.936708860759,13,935.177215189873,22,2017-04-01,991,"2014-2019",13,8.75949367088617,-9,978,930.936708860759,17.7594936708862
"171","Alabama",18,989.658227848101,18,962.158227848101,18,2017-04-08,1037,"2014-2019",14,27.5,0,1019,971.658227848101,27.5
"172","Alabama",20,969.379746835443,20,937.259493670886,20,2017-04-15,1017,"2014-2019",15,32.120253164557,0,997,949.379746835443,32.120253164557
"173","Alabama",32,918.101265822785,32,972.601265822785,20.5,2017-04-22,966,"2014-2019",16,-54.5000000000001,11.5,934,886.101265822785,-66.0000000000001
"174","Alabama",18,946.822784810127,18,939.563291139241,18,2017-04-29,995,"2014-2019",17,7.25949367088606,-3.5527136788005e-15,977,928.822784810127,7.25949367088606
"175","Alabama",16,858.544303797468,16,931.645569620253,15.5,2017-05-06,907,"2014-2019",18,-73.1012658227847,0.499999999999998,891,842.544303797468,-73.6012658227847
"176","Alabama",19,1015.26582278481,19,911.867088607595,17.5,2017-05-13,1064,"2014-2019",19,103.398734177215,1.5,1045,996.26582278481,101.898734177215
"177","Alabama",22,948.987341772152,22,921.867088607595,18.5,2017-05-20,998,"2014-2019",20,27.120253164557,3.5,976,926.987341772152,23.620253164557
"178","Alabama",22,938.708860759494,22,899.96835443038,22,2017-05-27,988,"2014-2019",21,38.7405063291138,0,966,916.708860759494,38.7405063291138
"179","Alabama",18,874.430379746835,18,913.430379746835,14,2017-06-03,924,"2014-2019",22,-38.9999999999999,4,906,856.430379746835,-42.9999999999999
"180","Alabama",17,934.151898734177,17,934.512658227848,14,2017-06-10,984,"2014-2019",23,-0.360759493670912,3,967,917.151898734177,-3.36075949367091
"181","Alabama",11,867.873417721519,11,872.993670886076,14.5,2017-06-17,918,"2014-2019",24,-5.12025316455697,-3.5,907,856.873417721519,-1.62025316455697
"182","Alabama",22,910.594936708861,22,909.594936708861,17,2017-06-24,961,"2014-2019",25,0.999999999999886,5,939,888.594936708861,-4.00000000000011
"183","Alabama",16,874.316455696203,16,864.316455696203,16,2017-07-01,925,"2014-2019",26,10,-1.77635683940025e-15,909,858.316455696203,10
"184","Alabama",17,903.037974683544,17,904.018987341772,16,2017-07-08,954,"2014-2019",27,-0.981012658227883,1,937,886.037974683544,-1.98101265822788
"185","Alabama",17,916.759493670886,17,922.5,15,2017-07-15,968,"2014-2019",28,-5.74050632911394,2,951,899.759493670886,-7.74050632911394
"186","Alabama",22,912.481012658228,22,891.481012658228,16.5,2017-07-22,964,"2014-2019",29,21,5.5,942,890.481012658228,15.5
"187","Alabama",23,836.20253164557,23,877.044303797468,21,2017-07-29,888,"2014-2019",30,-40.8417721518988,2,865,813.20253164557,-42.8417721518988
"188","Alabama",21,896.924050632911,21,890.664556962025,16.5,2017-08-05,949,"2014-2019",31,6.25949367088617,4.5,928,875.924050632911,1.75949367088618
"189","Alabama",19,882.645569620253,19,909.424050632911,15.5,2017-08-12,935,"2014-2019",32,-26.7784810126582,3.5,916,863.645569620253,-30.2784810126582
"190","Alabama",16,880.367088607595,16,887.886075949367,15,2017-08-19,933,"2014-2019",33,-7.51898734177212,1,917,864.367088607595,-8.51898734177212
"191","Alabama",15,863.088607594937,15,877.208860759494,16,2017-08-26,916,"2014-2019",34,-14.1202531645571,-1,901,848.088607594937,-13.1202531645571
"192","Alabama",16,899.810126582278,16,886.069620253165,18,2017-09-02,953,"2014-2019",35,13.7405063291139,-2,937,883.810126582278,15.7405063291139
"193","Alabama",28,906.53164556962,28,891.291139240506,16,2017-09-09,960,"2014-2019",36,15.2405063291139,12,932,878.53164556962,3.24050632911394
"194","Alabama",24,914.253164556962,24,895.474683544304,21,2017-09-16,968,"2014-2019",37,18.7784810126582,3,944,890.253164556962,15.7784810126582
"195","Alabama",11,940.974683544304,11,927.715189873418,15.5,2017-09-23,995,"2014-2019",38,13.2594936708859,-4.5,984,929.974683544304,17.7594936708859
"196","Alabama",21,964.696202531646,21,903.474683544304,19,2017-09-30,1019,"2014-2019",39,61.2215189873417,2,998,943.696202531646,59.2215189873417
"197","Alabama",16,893.417721518987,16,884.677215189873,13.5,2017-10-07,948,"2014-2019",40,8.74050632911394,2.5,932,877.417721518987,6.24050632911394
"198","Alabama",22,931.139240506329,22,893.259493670886,17,2017-10-14,986,"2014-2019",41,37.879746835443,5,964,909.139240506329,32.879746835443
"199","Alabama",24,909.860759493671,24,917.721518987342,19,2017-10-21,965,"2014-2019",42,-7.86075949367091,5,941,885.860759493671,-12.8607594936709
"200","Alabama",19,885.582278481013,19,913.183544303797,17,2017-10-28,941,"2014-2019",43,-27.6012658227849,2,922,866.582278481013,-29.6012658227849
"201","Alabama",16,938.303797468354,16,883.803797468354,16.5,2017-11-04,994,"2014-2019",44,54.5000000000001,-0.5,978,922.303797468354,55.0000000000001
"202","Alabama",16,938.025316455696,16,924.506329113924,16,2017-11-11,994,"2014-2019",45,13.5189873417721,0,978,922.025316455696,13.5189873417721
"203","Alabama",21,925.746835443038,21,975.088607594937,21,2017-11-18,982,"2014-2019",46,-49.3417721518987,-3.5527136788005e-15,961,904.746835443038,-49.3417721518987
"204","Alabama",20,947.46835443038,20,952.987341772152,19,2017-11-25,1004,"2014-2019",47,-5.51898734177223,0.999999999999996,984,927.46835443038,-6.51898734177223
"205","Alabama",20,1010.18987341772,20,975.810126582278,19,2017-12-02,1067,"2014-2019",48,34.379746835443,1,1047,990.189873417722,33.379746835443
"206","Alabama",27,1016.91139240506,27,989.911392405063,20.5,2017-12-09,1074,"2014-2019",49,27,6.5,1047,989.911392405063,20.5
"207","Alabama",28,1062.63291139241,28,1000.39240506329,26.5,2017-12-16,1120,"2014-2019",50,62.2405063291139,1.5,1092,1034.63291139241,60.7405063291139
"208","Alabama",17,1038.35443037975,17,1037.83544303797,28,2017-12-23,1096,"2014-2019",51,0.518987341772345,-11,1079,1021.35443037975,11.5189873417723
"209","Alabama",34,1022.07594936709,34,1016.83544303797,24.5,2017-12-30,1080,"2014-2019",52,5.24050632911394,9.5,1046,988.075949367089,-4.25949367088606
"210","Alabama",44,1189.79746835443,44,1067.13924050633,33.5,2018-01-06,1248,"2014-2019",1,122.658227848101,10.5,1204,1145.79746835443,112.158227848101
"211","Alabama",68,1242.51898734177,68,1081.36075949367,35,2018-01-13,1301,"2014-2019",2,161.158227848101,33,1233,1174.51898734177,128.158227848101
"212","Alabama",67,1216.24050632911,67,1034.22151898734,32.5,2018-01-20,1275,"2014-2019",3,182.018987341772,34.5,1208,1149.24050632911,147.518987341772
"213","Alabama",64,1226.96202531646,64,1005.54430379747,23,2018-01-27,1286,"2014-2019",4,221.417721518987,41,1222,1162.96202531646,180.417721518987
"214","Alabama",58,1087.6835443038,58,1056.26582278481,23.5,2018-02-03,1147,"2014-2019",5,31.4177215189873,34.5,1089,1029.6835443038,-3.08227848101274
"215","Alabama",54,1120.40506329114,54,1035.88607594937,31.5,2018-02-10,1180,"2014-2019",6,84.5189873417721,22.5,1126,1066.40506329114,62.0189873417721
"216","Alabama",46,1036.12658227848,46,1032.38607594937,27,2018-02-17,1096,"2014-2019",7,3.74050632911394,19,1050,990.126582278481,-15.2594936708861
"217","Alabama",39,1038.84810126582,39,1014.10759493671,30,2018-02-24,1099,"2014-2019",8,24.7405063291139,9,1060,999.848101265823,15.7405063291139
"218","Alabama",34,924.569620253165,34,974.810126582278,28,2018-03-03,985,"2014-2019",9,-50.2405063291138,6,951,890.569620253165,-56.2405063291138
"219","Alabama",22,998.291139240506,22,992.392405063291,21,2018-03-10,1059,"2014-2019",10,5.89873417721515,0.999999999999996,1037,976.291139240506,4.89873417721515
"220","Alabama",23,1025.01265822785,23,1000.49367088608,26.5,2018-03-17,1086,"2014-2019",11,24.5189873417721,-3.5,1063,1002.01265822785,28.0189873417721
"221","Alabama",15,930.73417721519,15,951.215189873418,20.5,2018-03-24,992,"2014-2019",12,-20.4810126582279,-5.5,977,915.73417721519,-14.9810126582279
"222","Alabama",28,933.455696202532,28,935.177215189873,22,2018-03-31,995,"2014-2019",13,-1.72151898734171,6,967,905.455696202532,-7.72151898734171
"223","Alabama",18,950.177215189873,18,962.158227848101,18,2018-04-07,1012,"2014-2019",14,-11.9810126582278,0,994,932.177215189873,-11.9810126582278
"224","Alabama",19,963.898734177215,19,937.259493670886,20,2018-04-14,1026,"2014-2019",15,26.6392405063291,-1,1007,944.898734177215,27.6392405063291
"225","Alabama",24,967.620253164557,24,972.601265822785,20.5,2018-04-21,1030,"2014-2019",16,-4.98101265822788,3.5,1006,943.620253164557,-8.48101265822788
"226","Alabama",12,908.341772151899,12,939.563291139241,18,2018-04-28,971,"2014-2019",17,-31.2215189873418,-6,959,896.341772151899,-25.2215189873418
"227","Alabama",15,975.063291139241,15,931.645569620253,15.5,2018-05-05,1038,"2014-2019",18,43.4177215189874,-0.500000000000002,1023,960.063291139241,43.9177215189874
"228","Alabama",17,886.784810126582,17,911.867088607595,17.5,2018-05-12,950,"2014-2019",19,-25.0822784810127,-0.5,933,869.784810126582,-24.5822784810127
"229","Alabama",11,941.506329113924,11,921.867088607595,18.5,2018-05-19,1005,"2014-2019",20,19.6392405063291,-7.5,994,930.506329113924,27.1392405063291
"230","Alabama",23,913.227848101266,23,899.96835443038,22,2018-05-26,977,"2014-2019",21,13.2594936708859,1,954,890.227848101266,12.2594936708859
"231","Alabama",16,907.949367088608,16,913.430379746835,14,2018-06-02,972,"2014-2019",22,-5.48101265822777,2,956,891.949367088608,-7.48101265822777
"232","Alabama",14,946.670886075949,14,934.512658227848,14,2018-06-09,1011,"2014-2019",23,12.1582278481012,0,997,932.670886075949,12.1582278481012
"233","Alabama",11,875.392405063291,11,872.993670886076,14.5,2018-06-16,940,"2014-2019",24,2.39873417721515,-3.5,929,864.392405063291,5.89873417721515
"234","Alabama",16,907.113924050633,16,909.594936708861,17,2018-06-23,972,"2014-2019",25,-2.48101265822788,-1,956,891.113924050633,-1.48101265822788
"235","Alabama",19,861.835443037975,19,864.316455696203,16,2018-06-30,927,"2014-2019",26,-2.48101265822788,3,908,842.835443037975,-5.48101265822788
"236","Alabama",15,906.556962025316,15,904.018987341772,16,2018-07-07,972,"2014-2019",27,2.53797468354435,-1,957,891.556962025316,3.53797468354435
"237","Alabama",20,928.278481012658,20,922.5,15,2018-07-14,994,"2014-2019",28,5.77848101265818,5,974,908.278481012658,0.778481012658176
"238","Alabama",16,893,16,891.481012658228,16.5,2018-07-21,959,"2014-2019",29,1.51898734177212,-0.5,943,877,2.01898734177212
"239","Alabama",21,863.721518987342,21,877.044303797468,21,2018-07-28,930,"2014-2019",30,-13.3227848101267,0,909,842.721518987342,-13.3227848101267
"240","Alabama",14,893.443037974684,14,890.664556962025,16.5,2018-08-04,960,"2014-2019",31,2.77848101265829,-2.5,946,879.443037974684,5.27848101265829
"241","Alabama",16,902.164556962025,16,909.424050632911,15.5,2018-08-11,969,"2014-2019",32,-7.25949367088606,0.499999999999998,953,886.164556962025,-7.75949367088606
"242","Alabama",14,870.886075949367,14,887.886075949367,15,2018-08-18,938,"2014-2019",33,-17,-0.999999999999998,924,856.886075949367,-16
"243","Alabama",12,875.607594936709,12,877.208860759494,16,2018-08-25,943,"2014-2019",34,-1.60126582278485,-4,931,863.607594936709,2.39873417721515
